airline,total_incidents,total_fatalities,years_active,fatal_events,avg_damage,last_incident,recency_factor,incident_rate,fatality_rate,fatal_ratio,weighted_rate,norm_weighted_rate,norm_fatality_rate,norm_fatal_ratio,norm_avg_damage,penalty,safety_score,risk_label
Wwinslow Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Wykota Flying Service Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Mendocino Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Midcontinent Airlines,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Custom Air Transport,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Custom Aire Flying Service Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Custom Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Custom Farm Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Mcnabb Fly Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Basler Airlines,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Mesa Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Skyview Flying Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Graceville Air Services Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Walts Ag Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
National Estates,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Luebell Helicopters,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Cortez Flying Service Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Crest Air Inc,2,0,2,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Crookston Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Crown Airways,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Crusader Air Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Merchant Air,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Barker Flying Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Comet Airways,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Lone Star Helicopters,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Bethel Ventures,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Long Beach Flyers Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Watkins And Sons Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Wenona Fly Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Grouleff Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Gulf Park Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Skybreeze Aviation,2,0,2,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Cedaredge Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Cc Charter Llc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
South Sea Helicopters,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Air Texas Helicopters,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
H And H Air Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Ski Hi Flight Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Sky Farmers,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Halifax Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Southlake Aviation Llc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Southern Institute Of Aviation Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Southern Oregon Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Mountain View Aviation,2,0,2,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Mt Hawley Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Berd Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Dixieland Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Hallmark School Of Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Hamilton Aircraft,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Hammonton Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Carib Air Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Sparks Bros Spraying,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Midford Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Midstate Airlines,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
North American Helicopter Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Big Piney Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Vulcan Flying Services,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Wakefield Flight Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Nicholson Aviation Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
No American Flying Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Nelson Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
New Deal Flying,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
New Deal Flying Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Midwest Air Services,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Custom Spraying Service Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Cornell Flying Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Mid Plains Flight,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Siller Brothers,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Silver Kris Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Godwin Spraying,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Southwest Airmotive Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Venture Air Service Inc,2,0,2,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Venture Aloft Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
North Jackson Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Auburn University Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Lawton Pilot Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Leake Aviation Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Lemmon Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Leon Schultz Air Spray Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Vindare Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Norris Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
North American Air Charter L L C,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Short Field Flying Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Aircraft Service Center,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Sexauer Flying Service Llc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Shamrock Aero Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Central American International,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Air Florida Charter Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Shaw Afb Aero Club,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Lake Clark Flying Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Landair Charter Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Atlantic Tree Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Lanier Crop Sprayers,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Lark Flying Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Dresser Industries Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Aircal Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Capital City Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
St Marys Aero Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Gifford Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Gillis Aviation Inc,2,0,2,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Gimbel Aviation Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Glen Coons Cropcare Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Seifert Skyways,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Western Aviation Flight Center,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Condor Heli And Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Advanced Aviation Systems Corp,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Motovation Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Mount Hawley Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Mountain State Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Madison Air Charter Service Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Duffys Air Crop Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Color Canyons Aviation Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Colorado Corporate Charters,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Sergeant Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Aircraft Obsolete,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Gfe Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Ght Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Seattle Flight Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Harral Helicopter Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Van Air,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Vanair Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Dupage Aviation Corp,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Durango Flying Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Dutchman Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Dutton Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Dutton Flying Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Du Page Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Avsat Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
West Wind Helicopters,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Midwest Piper Flight,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Mike Jones And Flying Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Abc Flight Service,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Wilson Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Miles City Aero Service Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Bahamas Airways,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Mccreadys Aero Service Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Mcdan Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Orin Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Orlando Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Orlando North Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Blue Earth Flying Service Llc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Associates Flight Center Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Astro Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Valley Air Service Ltd Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Geidak Aviation,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Starflight International Airlines Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Sdb Aviation Partnership,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
Airline Holdings Inc,1,0,1,0,0.0,1982,0.7647058823529411,1.0,0.0,0.0,0.7647058823529411,0.31752189248794926,0.0,0.0,0.0,0.11113266237078223,9.33,Safe
